entry,exit,pnl,pnl_pct,sl,tp,exit_reason,t_entry,t_exit,side,model_label,prob,signal,equity
1825.0,1824.5999755859373,0.4000244140627274,0.00021919145976039857,1847.416292432144,1795.1116100904749,CLOSE,2023-10-02,2023-10-03,SHORT,DOWN,0.89,STRONG SELL,1381.8056731871916
1821.800048828125,1818.5,3.300048828125,0.0018114220768891515,1844.1258891850377,1792.032261685575,CLOSE,2023-10-03,2023-10-04,SHORT,DOWN,0.89,STRONG SELL,1384.3087064895738
1826.300048828125,1816.5999755859373,9.700073242187727,0.005311325074109228,1848.2954641693095,1796.9728283732122,CLOSE,2023-10-04,2023-10-05,SHORT,DOWN,0.7825,STRONG SELL,1391.6612200326595
1819.0,1830.199951171875,11.199951171875,0.006157202403449698,1797.4292493358087,1847.7610008855886,CLOSE,2023-10-05,2023-10-06,LONG,UP,0.7825,STRONG BUY,1400.2299598414324
1842.5,1849.5,7.0,0.0037991858887381274,1820.0700146246013,1872.4066471671983,CLOSE,2023-10-06,2023-10-09,LONG,UP,0.87,STRONG BUY,1405.5496937458504
1857.0,1861.0,4.0,0.002154011847065159,1832.8185797769736,1889.241893630702,CLOSE,2023-10-09,2023-10-10,LONG,UP,0.89,STRONG BUY,1408.5772644378176
1869.5,1872.800048828125,3.300048828125,0.0017652039733217439,1845.7708214628258,1901.1389047162322,CLOSE,2023-10-10,2023-10-11,LONG,UP,0.8775,STRONG BUY,1411.063690621734
1874.699951171875,1869.300048828125,5.39990234375,0.002880408857094449,1898.1913286263157,1843.378114565954,CLOSE,2023-10-11,2023-10-12,SHORT,DOWN,0.7425,STRONG SELL,1415.128130974125
1877.5,1908.613127015766,31.11312701576594,0.01657157231199251,1854.1651547381755,1908.613127015766,TP,2023-10-12,2023-10-13,LONG,UP,0.7725,STRONG BUY,1438.5790291272976
1910.4000244140625,1921.0999755859373,-10.699951171874773,-0.0056008956423440935,1938.5823728812366,1872.8235597911637,CLOSE,2023-10-13,2023-10-16,SHORT,DOWN,0.775,STRONG SELL,1430.5216981118908
1914.300048828125,1922.699951171875,8.39990234375,0.004387975829020199,1886.298585010113,1951.6353339188076,CLOSE,2023-10-16,2023-10-17,LONG,UP,0.885,STRONG BUY,1436.7987927460947
1935.0,1955.300048828125,20.300048828125,0.010490981306524547,1907.7664978832745,1971.311336155634,CLOSE,2023-10-17,2023-10-18,LONG,UP,0.8875,STRONG BUY,1451.872222022031
1950.0999755859373,1968.4000244140625,18.300048828125227,0.009384159303230952,1921.0402872016007,1988.8462267650527,CLOSE,2023-10-18,2023-10-19,LONG,UP,0.85,STRONG BUY,1465.4968222414216
1981.0999755859373,1982.5,1.4000244140627274,0.0007066904403189704,1950.6874078004819,2021.6500659665444,CLOSE,2023-10-19,2023-10-20,LONG,UP,0.625,STRONG BUY,1466.5324748360174
1976.199951171875,1976.300048828125,-0.10009765625,-5.065158320171128e-05,2006.6044731696416,1935.660588508186,CLOSE,2023-10-20,2023-10-23,SHORT,DOWN,0.6,STRONG SELL,1466.4581926443502
1970.300048828125,1975.0,-4.699951171875,-0.002385398698371037,1999.5613880674016,1931.2849298424228,CLOSE,2023-10-23,2023-10-24,SHORT,DOWN,0.5625,SELL,1462.960105180401
1971.199951171875,1984.0999755859373,-12.900024414062273,-0.006544249560473675,1999.0140518940605,1934.1144835422945,CLOSE,2023-10-24,2023-10-25,SHORT,DOWN,0.64,STRONG SELL,1453.3861291550834
1988.199951171875,1987.199951171875,1.0,0.0005029675206513233,2015.5380551627882,1951.7491458506572,CLOSE,2023-10-25,2023-10-26,SHORT,DOWN,0.5875,SELL,1454.1171351730136
1988.5999755859373,1988.5999755859373,0.0,0.0,2014.821064301551,1953.638523965119,CLOSE,2023-10-26,2023-10-27,SHORT,DOWN,0.6075,STRONG SELL,1454.1171351730136
2004.0999755859373,1996.199951171875,7.900024414062273,0.003941931295993628,2028.5981320090852,1971.43576702174,CLOSE,2023-10-27,2023-10-30,SHORT,DOWN,0.595,SELL,1459.8491650161927
1996.5,1985.199951171875,11.300048828125,0.005659929290320561,2020.9090023929232,1963.9546634761025,CLOSE,2023-10-30,2023-10-31,SHORT,DOWN,0.65,STRONG SELL,1468.111808064718
1990.5,1978.800048828125,11.699951171875,0.005877895589989952,2015.0190788821562,1957.8078948237917,CLOSE,2023-10-31,2023-11-01,SHORT,DOWN,0.6975,STRONG SELL,1476.7412159869536
1989.0999755859373,1985.5999755859373,3.5,0.0017595897858120432,2013.2284007449261,1956.9287420406188,CLOSE,2023-11-01,2023-11-02,SHORT,DOWN,0.7225,STRONG SELL,1479.339674746892
1989.0,1991.5,-2.5,-0.001256913021618904,2012.6371090762038,1957.4838545650614,CLOSE,2023-11-02,2023-11-03,SHORT,DOWN,0.7475,STRONG SELL,1477.480273446305
1981.5999755859373,1981.5999755859373,0.0,0.0,2004.1808652010618,1951.492122765771,CLOSE,2023-11-03,2023-11-06,SHORT,DOWN,0.7525,STRONG SELL,1477.480273446305
1966.5,1966.800048828125,-0.300048828125,-0.00015258013126112383,1988.978680598252,1936.5284258689974,CLOSE,2023-11-06,2023-11-07,SHORT,DOWN,0.6625,STRONG SELL,1477.254839312247
1967.800048828125,1951.5,16.300048828125,0.008283386738318303,1990.9123977137228,1936.983583647328,CLOSE,2023-11-07,2023-11-08,SHORT,DOWN,0.725,STRONG SELL,1489.4915124573226
1951.699951171875,1964.199951171875,-12.5,-0.006404673009544589,1975.314999885957,1920.2132195530992,CLOSE,2023-11-08,2023-11-09,SHORT,DOWN,0.6625,STRONG SELL,1479.9518063695414
1959.5999755859373,1932.5999755859373,27.0,0.013778322278212301,1983.5532246429864,1927.6623101765383,CLOSE,2023-11-09,2023-11-10,SHORT,DOWN,0.6425,STRONG SELL,1500.3430593139235
1939.9000244140625,1945.5,-5.5999755859375,-0.002886734117975459,1965.5280387798157,1905.7293385930582,CLOSE,2023-11-10,2023-11-13,SHORT,DOWN,0.63,STRONG SELL,1496.0119678159342
1965.800048828125,1961.800048828125,4.0,0.002034794943862437,1991.161773837675,1931.9844154820585,CLOSE,2023-11-13,2023-11-14,SHORT,DOWN,0.61,STRONG SELL,1499.0560454040037
1962.800048828125,1960.0999755859373,2.7000732421877274,0.001375623178631866,1988.5252272828634,1928.4998108884738,CLOSE,2023-11-14,2023-11-15,SHORT,DOWN,0.7125,STRONG SELL,1501.1181816461299
1965.300048828125,1983.9000244140625,-18.5999755859375,-0.009464191280628293,1989.487719767681,1933.0498209087168,CLOSE,2023-11-15,2023-11-16,SHORT,DOWN,0.75,STRONG SELL,1486.9113120402021
1982.5,1981.5999755859373,0.9000244140627274,0.00045398457203668467,2007.509985389744,1949.1533528136745,CLOSE,2023-11-16,2023-11-17,SHORT,DOWN,0.7175,STRONG SELL,1487.586346835855
1978.699951171875,1977.699951171875,1.0,0.0005053823341976408,2002.3735038021955,1947.1352143314477,CLOSE,2023-11-17,2023-11-20,SHORT,DOWN,0.705,STRONG SELL,1488.3381466961393
1990.699951171875,1999.300048828125,-8.60009765625,-0.004320137573313014,2013.957538372965,1959.6898349037551,CLOSE,2023-11-20,2023-11-21,SHORT,DOWN,0.7025,STRONG SELL,1481.908321146802
1999.0999755859373,1991.4000244140625,7.699951171874773,0.0038517089019612003,2023.6748832185342,1966.333432075808,CLOSE,2023-11-21,2023-11-22,SHORT,DOWN,0.6,STRONG SELL,1487.6162006192535
1991.9000244140625,2002.199951171875,10.2999267578125,0.005170905482990959,1968.1804647108586,2023.5261040183343,CLOSE,2023-11-22,2023-11-24,LONG,UP,0.525,BUY,1495.3085233876218
2011.699951171875,2011.800048828125,-0.10009765625,-4.975774652263134e-05,2034.8823916203298,1980.7900305739352,CLOSE,2023-11-24,2023-11-27,SHORT,DOWN,0.595,SELL,1495.234120205142
2040.5999755859373,2039.699951171875,0.9000244140622726,0.0004410587203912123,2063.155109322672,2010.5264639369575,CLOSE,2023-11-27,2023-11-28,SHORT,DOWN,0.61,STRONG SELL,1495.8936062528849
2041.699951171875,2047.0999755859373,-5.400024414062273,-0.0026448667988471174,2065.954707749959,2009.3602757344295,CLOSE,2023-11-28,2023-11-29,SHORT,DOWN,0.64,STRONG SELL,1491.937166919099
2046.0999755859373,2038.0999755859373,8.0,0.003909877374251499,2070.347260014471,2013.7702630145593,CLOSE,2023-11-29,2023-11-30,SHORT,DOWN,0.71,STRONG SELL,1497.7704582918407
2038.300048828125,2062.315384368906,-24.015335540781052,-0.011782041390122192,2062.315384368906,2006.2796014404169,SL,2023-11-30,2023-12-01,SHORT,DOWN,0.765,STRONG SELL,1480.123664759344
2075.300048828125,2101.58571231298,-26.285663484854922,-0.012665958110345462,2101.58571231298,2040.2524975149852,SL,2023-12-01,2023-12-04,SHORT,DOWN,0.8325,STRONG SELL,1461.376480423371
2035.0999755859373,2018.5,16.599975585937273,0.008156835430730069,2071.208086447432,1986.955827770611,CLOSE,2023-12-04,2023-12-05,SHORT,DOWN,0.7075,STRONG SELL,1473.296687876524
2019.9000244140625,2030.5,-10.5999755859375,-0.00524777239359278,2056.3004183027497,1971.366165895813,CLOSE,2023-12-05,2023-12-06,SHORT,DOWN,0.72,STRONG SELL,1465.565162190314
2029.199951171875,2029.9000244140625,-0.7000732421875,-0.00034499963484781453,2064.853893585812,1981.6613612866256,CLOSE,2023-12-06,2023-12-07,SHORT,DOWN,0.7475,STRONG SELL,1465.0595427445126
2031.699951171875,1998.300048828125,33.39990234375,0.016439387284763723,2065.9750431720377,1985.9998285049917,CLOSE,2023-12-07,2023-12-08,SHORT,DOWN,0.695,STRONG SELL,1489.1442239629284
2004.0999755859373,1978.0,26.099975585937273,0.013023290207019957,2040.0089869702958,1956.221293740126,CLOSE,2023-12-08,2023-12-11,SHORT,DOWN,0.57,SELL,1508.5377813517052
1984.199951171875,1977.800048828125,-6.39990234375,-0.003225432164722208,1947.9630120292563,2032.5158700286997,CLOSE,2023-12-11,2023-12-12,LONG,UP,0.5075,BUY,1503.6720950700349
1978.5,2013.9057187406904,-35.40571874069042,-0.017895233126454597,2013.9057187406904,1931.2923750124128,SL,2023-12-12,2023-12-13,SHORT,DOWN,0.6725,STRONG SELL,1476.7635323830123
2024.699951171875,2030.199951171875,5.5,0.00271645188553329,1986.4874928239346,2075.6498956357955,CLOSE,2023-12-13,2023-12-14,LONG,UP,0.55,BUY,1480.775089465041
2032.5999755859373,2021.0999755859373,11.5,0.005657778283050947,2074.2758219187904,1977.0321804754667,CLOSE,2023-12-14,2023-12-15,SHORT,DOWN,0.725,STRONG SELL,1489.152986608299
2024.300048828125,2026.300048828125,-2.0,-0.0009879958265859884,2065.688332092839,1969.1156711418398,CLOSE,2023-12-15,2023-12-18,SHORT,DOWN,0.695,STRONG SELL,1487.6817096723819
2025.199951171875,2038.4000244140625,-13.2000732421875,-0.006517911100357929,2064.8855077650583,1972.2858757142976,CLOSE,2023-12-18,2023-12-19,SHORT,DOWN,0.6525,STRONG SELL,1477.9851325431089
2037.0999755859373,2034.5,2.5999755859372726,0.001276312216924667,2075.8258495653217,1985.4654769467581,CLOSE,2023-12-19,2023-12-20,SHORT,DOWN,0.6825,STRONG SELL,1479.8715030242065
2035.800048828125,2039.0999755859373,-3.2999267578122726,-0.0016209483636233438,2072.627643478904,1986.6965892937535,CLOSE,2023-12-20,2023-12-21,SHORT,DOWN,0.7025,STRONG SELL,1477.4727077330065
2055.699951171875,2057.10009765625,-1.400146484375,-0.000681104498531914,2091.129146204741,2008.461024461387,CLOSE,2023-12-21,2023-12-22,SHORT,DOWN,0.7175,STRONG SELL,1476.4663944253114
2060.0,2058.199951171875,1.800048828125,0.0008738101107402912,2096.06996420044,2011.906714399413,CLOSE,2023-12-22,2023-12-26,SHORT,DOWN,0.7025,STRONG SELL,1477.7565456889286
2067.300048828125,2081.89990234375,-14.599853515625,-0.007062280835286155,2101.5007403345608,2021.6991268195443,CLOSE,2023-12-26,2023-12-27,SHORT,DOWN,0.6625,STRONG SELL,1467.320213957091
2081.60009765625,2073.89990234375,7.7001953125,0.003699171287112223,2115.8971631092127,2035.8706770523,CLOSE,2023-12-27,2023-12-28,SHORT,DOWN,0.7325,STRONG SELL,1472.7480827615605
2068.0,2062.39990234375,5.60009765625,0.0027079775900628626,2102.0758517236213,2022.5655310351715,CLOSE,2023-12-28,2023-12-29,SHORT,DOWN,0.715,STRONG SELL,1476.7362515654868
2063.5,2064.39990234375,-0.89990234375,-0.0004361048431063727,2096.4061271027376,2019.6251638630163,CLOSE,2023-12-29,2024-01-02,SHORT,DOWN,0.71,STRONG SELL,1476.0922397341883
2034.199951171875,2034.199951171875,0.0,0.0,2066.534196358234,1991.0876242567294,CLOSE,2024-01-02,2024-01-03,SHORT,DOWN,0.7075,STRONG SELL,1476.0922397341883
2041.5999755859373,2042.300048828125,-0.7000732421877274,-0.00034290421755457114,2074.860340884543,1997.2528218544628,CLOSE,2024-01-03,2024-01-04,SHORT,DOWN,0.655,STRONG SELL,1475.5860814796838
2044.5,2042.4000244140625,2.0999755859375,0.0010271340601308388,2076.48820158029,2001.849064559613,CLOSE,2024-01-04,2024-01-05,SHORT,DOWN,0.685,STRONG SELL,1477.1017062026267
2019.0999755859373,2026.5999755859373,-7.5,-0.003714526318996919,2049.424739427792,1978.6669571301316,CLOSE,2024-01-05,2024-01-08,SHORT,DOWN,0.6525,STRONG SELL,1471.6149730391019
2035.800048828125,2026.4000244140625,9.4000244140625,0.004617361326557326,2066.4551919128603,1994.9265247151448,CLOSE,2024-01-08,2024-01-09,SHORT,DOWN,0.67,STRONG SELL,1478.4099511031955
2029.0,2021.699951171875,7.300048828125,0.003597855509179399,2058.4726354801896,1989.7031526930807,CLOSE,2024-01-09,2024-01-10,SHORT,DOWN,0.675,STRONG SELL,1483.7290564905977
2025.0999755859373,2014.300048828125,10.799926757812273,0.005333033868951309,2053.95671114762,1986.6243281703605,CLOSE,2024-01-10,2024-01-11,SHORT,DOWN,0.64,STRONG SELL,1491.641833801209
2031.0999755859373,2046.699951171875,-15.599975585937727,-0.007680555252548513,2059.0526507601226,1993.8297420203571,CLOSE,2024-01-11,2024-01-12,SHORT,DOWN,0.6075,STRONG SELL,1480.1851962796861
2051.699951171875,2026.0,25.699951171875,0.01252617428644763,2082.2310014591762,2010.9918841221397,CLOSE,2024-01-12,2024-01-16,SHORT,DOWN,0.695,STRONG SELL,1498.7262540245051
2026.5,2002.5999755859373,23.900024414062727,0.011793745084659624,2057.9359804983646,1984.5853593355137,CLOSE,2024-01-16,2024-01-17,SHORT,DOWN,0.665,STRONG SELL,1516.4018494161571
2012.800048828125,2018.5999755859373,-5.799926757812273,-0.0028815215705052548,2044.5513190495417,1970.465021866236,CLOSE,2024-01-17,2024-01-18,SHORT,DOWN,0.5425,SELL,1512.0323047775105
2023.199951171875,2026.5,-3.300048828125,-0.0016311036515266573,2054.397559234619,1981.6031404215494,CLOSE,2024-01-18,2024-01-19,SHORT,DOWN,0.5425,SELL,1509.5660233639617
2021.300048828125,2019.800048828125,1.5,0.0007420966525329303,2052.133544645037,1980.1887210722423,CLOSE,2024-01-19,2024-01-22,SHORT,DOWN,0.665,STRONG SELL,1510.6862672566774
2030.300048828125,2023.699951171875,6.60009765625,0.0032507991417620907,2059.6490039979585,1991.1681086016804,CLOSE,2024-01-22,2024-01-23,SHORT,DOWN,0.7075,STRONG SELL,1515.5972048777471
2023.199951171875,2013.9000244140625,9.2999267578125,0.00459664243883844,2051.577552401006,1985.3631495330335,CLOSE,2024-01-23,2024-01-24,SHORT,DOWN,0.67,STRONG SELL,1522.563863309873
2012.0999755859373,2016.9000244140625,-4.800048828125227,-0.002385591613919393,2040.5184545941818,1974.2086702416113,CLOSE,2024-01-24,2024-01-25,SHORT,DOWN,0.685,STRONG SELL,1518.9316477259044
2021.699951171875,2016.800048828125,4.89990234375,0.002423654578865563,2049.192115482544,1985.043732090983,CLOSE,2024-01-25,2024-01-26,SHORT,DOWN,0.6475,STRONG SELL,1522.6130133688991
2025.199951171875,2025.199951171875,0.0,0.0,2051.328386844561,1990.3620369416271,CLOSE,2024-01-26,2024-01-29,SHORT,DOWN,0.665,STRONG SELL,1522.6130133688991
2032.5,2031.5,1.0,0.0004920049200492004,2057.662108375753,1998.9505221656627,CLOSE,2024-01-29,2024-01-30,SHORT,DOWN,0.5175,SELL,1523.3621464628077
2035.4000244140625,2048.39990234375,-12.9998779296875,-0.006386890917636605,2061.261273137418,2000.9183594495885,CLOSE,2024-01-30,2024-01-31,SHORT,DOWN,0.6075,STRONG SELL,1513.632598605293
2040.199951171875,2053.0,-12.800048828125,-0.006273918799367068,2066.8925392721335,2004.6098337048634,CLOSE,2024-01-31,2024-02-01,SHORT,DOWN,0.6875,STRONG SELL,1504.1361905895683
2054.800048828125,2036.0999755859373,18.700073242187727,0.009100677826464227,2083.3895949212224,2016.6806540373286,CLOSE,2024-02-01,2024-02-02,SHORT,DOWN,0.7575,STRONG SELL,1517.8248494672491
2038.9000244140625,2025.699951171875,13.2000732421875,0.00647411500521264,2068.4688834117824,1999.4748790837693,CLOSE,2024-02-02,2024-02-05,SHORT,DOWN,0.695,STRONG SELL,1527.6514221004695
2025.9000244140625,2034.5,-8.5999755859375,-0.004245014799496245,2056.2496791976596,1985.4338180359332,CLOSE,2024-02-05,2024-02-06,SHORT,DOWN,0.7525,STRONG SELL,1521.1665192051817
2032.800048828125,2035.199951171875,-2.39990234375,-0.0011805894756513329,2062.2247387332063,1993.5671289546835,CLOSE,2024-02-06,2024-02-07,SHORT,DOWN,0.76,STRONG SELL,1519.3706460218948
2028.0,2032.199951171875,-4.199951171875,-0.0020709818401750493,2056.0515030005886,1990.597995999215,CLOSE,2024-02-07,2024-02-08,SHORT,DOWN,0.7275,STRONG SELL,1516.2240570054885
2032.0,2023.300048828125,8.699951171875,0.004281472033403051,2059.8049566088057,1994.9267245215924,CLOSE,2024-02-08,2024-02-09,SHORT,DOWN,0.7025,STRONG SELL,1522.7157279019302
2025.5,2018.199951171875,7.300048828125,0.003604072489817329,2052.6260259051633,1989.3319654597824,CLOSE,2024-02-09,2024-02-12,SHORT,DOWN,0.6975,STRONG SELL,1528.203705766674
2025.0999755859373,1992.9000244140625,32.19995117187477,0.01590042544075293,2051.7777165422385,1989.529654310869,CLOSE,2024-02-12,2024-02-13,SHORT,DOWN,0.735,STRONG SELL,1552.5027948484992
1990.300048828125,1990.300048828125,0.0,0.0,2018.9079563762753,1952.1561720972581,CLOSE,2024-02-13,2024-02-14,SHORT,DOWN,0.6925,STRONG SELL,1552.5027948484992
1993.5999755859373,2002.0999755859373,-8.5,-0.0042636437119245914,2021.0965987919205,1956.937811311293,CLOSE,2024-02-14,2024-02-15,SHORT,DOWN,0.5975,SELL,1545.883476069498
2005.0,2011.5,-6.5,-0.0032418952618453864,2032.3432825138148,1968.5422899815803,CLOSE,2024-02-15,2024-02-16,SHORT,DOWN,0.7075,STRONG SELL,1540.8718837530632
2015.5999755859373,2027.5,-11.900024414062727,-0.0059039613803345955,2042.5973093487653,1979.6035305688333,CLOSE,2024-02-16,2024-02-20,SHORT,DOWN,0.7625,STRONG SELL,1531.7746356593418
2028.199951171875,2022.300048828125,5.89990234375,0.002908935255787326,2055.143903951644,1992.2746807988499,CLOSE,2024-02-20,2024-02-21,SHORT,DOWN,0.595,SELL,1536.2304689009322
2033.199951171875,2019.699951171875,13.5,0.006639779817139484,2058.8514682899195,1998.997928347816,CLOSE,2024-02-21,2024-02-22,SHORT,DOWN,0.66,STRONG SELL,1546.4307009628155
2026.0,2038.5999755859373,-12.599975585937273,-0.006219138986148703,2051.2656944667556,1992.3124073776594,CLOSE,2024-02-22,2024-02-23,SHORT,DOWN,0.6875,STRONG SELL,1536.8132335010805
2034.0999755859373,2028.5,5.599975585937273,0.002753048352170674,2060.1002580734826,1999.4329322692104,CLOSE,2024-02-23,2024-02-26,SHORT,DOWN,0.7025,STRONG SELL,1541.0441546411648
2035.9000244140625,2034.0,1.9000244140625,0.0009332601754888883,2061.5217074479774,2001.7377803688428,CLOSE,2024-02-26,2024-02-27,SHORT,DOWN,0.6875,STRONG SELL,1542.4823497793611
2029.5,2033.0,-3.5,-0.0017245627001724563,2054.084422575856,1996.7207698988586,CLOSE,2024-02-27,2024-02-28,SHORT,DOWN,0.7275,STRONG SELL,1539.8222422532574
2034.300048828125,2045.699951171875,-11.39990234375,-0.005603845091739051,2058.4355788455496,2002.1193421382259,CLOSE,2024-02-28,2024-02-29,SHORT,DOWN,0.7375,STRONG SELL,1531.1933169388558
2043.0999755859373,2067.3115444051305,-24.21156881919319,-0.011850408256330968,2067.3115444051305,2010.817883827013,SL,2024-02-29,2024-03-01,SHORT,DOWN,0.7525,STRONG SELL,1513.0480510137647
2083.60009765625,2110.914395865032,-27.31429820878202,-0.01310918455009993,2110.914395865032,2047.181033377874,SL,2024-03-01,2024-03-04,SHORT,DOWN,0.67,STRONG SELL,1493.2132248798564
2114.89990234375,2133.5,-18.60009765625,-0.008794788649636428,2144.45247542936,2075.4964715629367,CLOSE,2024-03-04,2024-03-05,SHORT,DOWN,0.7075,STRONG SELL,1480.080730158196
2125.5,2150.300048828125,-24.800048828125,-0.011667865833039285,2155.3095426140935,2085.753943181209,CLOSE,2024-03-05,2024-03-06,SHORT,DOWN,0.7025,STRONG SELL,1462.8113467766434
2147.0,2158.0,-11.0,-0.005123428039124359,2177.3374376589572,2106.5500831213903,CLOSE,2024-03-06,2024-03-07,SHORT,DOWN,0.7975,STRONG SELL,1455.3167381066187
2167.300048828125,2178.60009765625,-11.300048828125,-0.005213882975841309,2197.1848123685854,2127.4536974408447,CLOSE,2024-03-07,2024-03-08,SHORT,DOWN,0.7775,STRONG SELL,1447.7288869413476
2181.0,2182.5,-1.5,-0.000687757909215956,2212.7036985386862,2138.728401948418,CLOSE,2024-03-08,2024-03-11,SHORT,DOWN,0.8075,STRONG SELL,1446.7331999489534
2182.5,2160.39990234375,22.10009765625,0.010126047036082475,2212.667725303222,2142.2763662623706,CLOSE,2024-03-11,2024-03-12,SHORT,DOWN,0.78,STRONG SELL,1461.3828883802985
2162.5,2175.39990234375,-12.89990234375,-0.0059652727601156065,2192.902178727434,2121.963761696755,CLOSE,2024-03-12,2024-03-13,SHORT,DOWN,0.795,STRONG SELL,1452.6653408441443
2163.0,2163.0,0.0,0.0,2192.83773738976,2123.2163501469868,CLOSE,2024-03-13,2024-03-14,SHORT,DOWN,0.76,STRONG SELL,1452.6653408441443
2161.699951171875,2157.300048828125,4.39990234375,0.0020353899445502495,2190.8099773390404,2122.8865829489873,CLOSE,2024-03-14,2024-03-15,SHORT,DOWN,0.805,STRONG SELL,1455.6220812716952
2146.199951171875,2160.699951171875,-14.5,-0.0067561272620860245,2173.841398809801,2109.34468765464,CLOSE,2024-03-15,2024-03-18,SHORT,DOWN,0.795,STRONG SELL,1445.787713245121
2156.10009765625,2156.300048828125,-0.199951171875,-9.273742535996049e-05,2183.320727605753,2119.805924390246,CLOSE,2024-03-18,2024-03-19,SHORT,DOWN,0.7225,STRONG SELL,1445.6536346149776
2157.300048828125,2183.0691895150517,-25.769140686926676,-0.011945088816423486,2183.0691895150517,2122.9411945788893,SL,2024-03-19,2024-03-20,SHORT,DOWN,0.715,STRONG SELL,1428.3851735517162
2207.0,2182.39990234375,24.60009765625,0.011146396763140009,2234.6784877807177,2170.09534962571,CLOSE,2024-03-20,2024-03-21,SHORT,DOWN,0.695,STRONG SELL,1444.3065214267103
2179.199951171875,2158.10009765625,21.099853515625,0.009682385273677367,2210.6549964660235,2137.259890779677,CLOSE,2024-03-21,2024-03-22,SHORT,DOWN,0.735,STRONG SELL,1458.2908536204486
2166.199951171875,2174.800048828125,-8.60009765625,-0.003970131035963463,2198.076054196129,2123.6984804728695,CLOSE,2024-03-22,2024-03-25,SHORT,DOWN,0.675,STRONG SELL,1452.5012478430285
2182.699951171875,2175.60009765625,7.099853515625,0.0032527849335467034,2214.5813116252,2140.1914705674412,CLOSE,2024-03-25,2024-03-26,SHORT,DOWN,0.71,STRONG SELL,1457.22592201797
2179.39990234375,2190.60009765625,-11.2001953125,-0.005139118938408316,2209.8504408729536,2138.7991843048117,CLOSE,2024-03-26,2024-03-27,SHORT,DOWN,0.6375,STRONG SELL,1449.737064684588
2193.60009765625,2224.4577248814703,-30.857627225220313,-0.014067116088383711,2224.4577248814703,2152.4565946892894,SL,2024-03-27,2024-03-28,SHORT,DOWN,0.645,STRONG SELL,1429.3434450980371
2235.699951171875,2236.5,-0.800048828125,-0.0003578516105015088,2269.389176452437,2190.780984131126,CLOSE,2024-03-28,2024-04-01,SHORT,DOWN,0.69,STRONG SELL,1428.8319522442491
2252.0,2261.0,-9.0,-0.003996447602131439,2288.2971429921067,2203.603809343858,CLOSE,2024-04-01,2024-04-02,SHORT,DOWN,0.785,STRONG SELL,1423.1217002148537
2281.699951171875,2294.39990234375,-12.699951171875,-0.00556600405121293,2319.979435861532,2230.6606382523323,CLOSE,2024-04-02,2024-04-03,SHORT,DOWN,0.775,STRONG SELL,1415.200599066089
2301.699951171875,2288.800048828125,12.89990234375,0.0056045108473770505,2341.2951921867125,2248.9062964854247,CLOSE,2024-04-03,2024-04-04,SHORT,DOWN,0.76,STRONG SELL,1423.1321061747692
2289.199951171875,2325.699951171875,-36.5,-0.015944435077117278,2328.4205216510545,2236.9058571996356,CLOSE,2024-04-04,2024-04-05,SHORT,DOWN,0.7425,STRONG SELL,1400.4410687017044
2325.60009765625,2331.699951171875,-6.099853515625,-0.002622915918249427,2368.5549131012026,2268.327010396313,CLOSE,2024-04-05,2024-04-08,SHORT,DOWN,0.69,STRONG SELL,1396.7678295300364
2337.800048828125,2343.5,-5.699951171875,-0.0024381688137666987,2380.1295255443088,2281.36074653988,CLOSE,2024-04-08,2024-04-09,SHORT,DOWN,0.695,STRONG SELL,1393.3622737680037
2346.60009765625,2329.60009765625,17.0,0.007244523690670325,2389.4417546069917,2289.4778883885942,CLOSE,2024-04-09,2024-04-10,SHORT,DOWN,0.695,STRONG SELL,1403.4565197700024
2341.5,2354.800048828125,-13.300048828125,-0.0056801404348174244,2384.5386971490148,2284.1150704679803,CLOSE,2024-04-10,2024-04-11,SHORT,DOWN,0.69,STRONG SELL,1395.4846896435486
2377.300048828125,2422.2681195206255,-44.96807069250053,-0.018915605842294604,2422.2681195206255,2317.3426212381246,SL,2024-04-11,2024-04-12,SHORT,DOWN,0.7,STRONG SELL,1369.0882512952944
2362.10009765625,2365.800048828125,-3.699951171875,-0.0015663820409415367,2414.0025866391297,2292.89677901241,CLOSE,2024-04-12,2024-04-15,SHORT,DOWN,0.695,STRONG SELL,1366.9437360460015
2384.0,2390.800048828125,-6.800048828125,-0.0028523694748846477,2438.4844488239464,2311.354068234738,CLOSE,2024-04-15,2024-04-16,SHORT,DOWN,0.635,STRONG SELL,1363.0447074594192
2384.199951171875,2371.699951171875,12.5,0.005242848861672041,2437.471225079825,2313.1715859612746,CLOSE,2024-04-16,2024-04-17,SHORT,DOWN,0.6775,STRONG SELL,1370.1909448523309
2368.39990234375,2382.300048828125,-13.900146484375,-0.005869003148758587,2420.233926706378,2299.2878698602462,CLOSE,2024-04-17,2024-04-18,SHORT,DOWN,0.6825,STRONG SELL,1362.149289882592
2379.300048828125,2398.39990234375,-19.099853515625,-0.008027509403461844,2429.1459285934225,2312.8388758077285,CLOSE,2024-04-18,2024-04-19,SHORT,DOWN,0.705,STRONG SELL,1351.2146236491405
2383.300048828125,2332.199951171875,51.10009765625,0.02144089984866826,2431.996222895901,2318.371816737757,CLOSE,2024-04-19,2024-04-22,SHORT,DOWN,0.705,STRONG SELL,1380.1858810688575
2327.699951171875,2327.699951171875,0.0,0.0,2380.578541377667,2257.195164230819,CLOSE,2024-04-22,2024-04-23,SHORT,DOWN,0.63,STRONG SELL,1380.1858810688575
